income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status,job_type,loan_history,fuel_type,credit_score
115000.0,30000.0,584,0,2,1,MNC,Paid,Electric,790
35000.0,8000.0,340,1,1,1,Self,Paid,Diesel,705
55000.0,15000.0,303,1,2,0,Govt,Paid,Electric,778
60000.0,21600.0,361,0,2,1,Govt,Paid,Electric,774
105000.0,12000.0,287,1,2,1,MNC,No History,Electric,702
102000.0,28000.0,120,1,2,1,MNC,No History,Petrol,651
33000.0,6400.0,594,1,1,1,Self,No History,Petrol,695
48000.0,15000.0,489,1,0,1,Self,Paid,Diesel,761
70000.0,13000.0,363,1,1,1,Self,No History,Diesel,694
80000.0,10000.0,194,0,2,1,Self,Ongoing,Electric,618
95000.0,24800.0,438,1,1,1,Govt,No History,Petrol,676
56000.0,12000.0,572,1,1,0,MNC,Paid,Petrol,711
96000.0,10800.0,471,0,0,0,MNC,Paid,Diesel,728
65000.0,15000.0,133,1,2,1,MNC,No History,Electric,674
120000.0,24000.0,348,1,2,1,MNC,Paid,Electric,747
75600.0,2000.0,130,1,2,1,Self,Paid,Diesel,757
53867.0,22600.0,433,1,0,1,Self,Paid,Diesel,784
50000.0,13500.0,295,0,1,0,MNC,No History,Diesel,703
66000.0,6000.0,260,0,1,0,Govt,Ongoing,Diesel,629
84000.0,20000.0,193,0,2,0,MNC,Ongoing,Electric,656
55000.0,5000.0,178,1,2,1,Govt,Ongoing,Diesel,667
100000.0,20000.0,470,0,1,1,Govt,Ongoing,Petrol,673
103000.0,12000.0,251,1,2,1,Self,No History,Electric,667
107000.0,32000.0,234,0,2,1,Self,Ongoing,Electric,606
69998.0,15200.0,210,0,1,0,MNC,No History,Diesel,689
60000.0,12500.0,498,1,1,1,Govt,Paid,Petrol,725
81000.0,21000.0,233,0,2,1,Govt,No History,Electric,677
35000.0,16000.0,232,1,1,1,MNC,Paid,Diesel,786
100000.0,24650.0,194,0,2,1,MNC,Ongoing,Petrol,650
77000.0,11000.0,442,0,1,1,Govt,Paid,Petrol,730
70000.0,22400.0,108,0,2,1,MNC,Ongoing,Petrol,646
61000.0,15125.0,304,0,2,0,Self,Ongoing,Electric,650
60000.0,8725.0,355,1,2,0,Self,Paid,Petrol,709
63800.0,8000.0,466,1,0,1,MNC,Ongoing,Diesel,672
52000.0,8000.0,568,0,1,1,Self,No History,Petrol,692
42240.0,11000.0,193,1,2,1,Govt,Paid,Petrol,704
82000.0,11725.0,383,0,2,0,Self,No History,Petrol,720
70000.0,28500.0,306,0,2,1,Govt,Paid,Electric,777
120000.0,25000.0,270,0,1,1,MNC,No History,Diesel,702
70000.0,7000.0,488,1,1,1,Govt,Paid,Petrol,711
100000.0,12000.0,244,1,2,1,Self,Paid,Electric,701
40000.0,20000.0,490,0,2,0,Self,No History,Electric,661
56000.0,5875.0,214,0,2,1,Govt,No History,Electric,690
145000.0,18000.0,481,1,2,1,Govt,Paid,Electric,734
160000.0,28000.0,119,1,2,1,Govt,No History,Diesel,678
205000.0,35000.0,285,0,2,1,Self,Paid,Electric,705
65000.0,31800.0,209,1,1,1,MNC,Paid,Diesel,781
105000.0,25000.0,204,0,2,1,Self,Paid,Electric,749
54000.0,16000.0,588,1,2,1,MNC,Ongoing,Electric,673
82000.0,25000.0,538,1,1,0,Govt,No History,Petrol,705
139000.0,35000.0,386,0,2,1,Self,No History,Petrol,695
60000.0,18000.0,189,0,2,0,MNC,Paid,Electric,735
55500.0,10000.0,175,0,2,1,MNC,No History,Diesel,711
53040.0,8000.0,343,1,2,1,Self,Ongoing,Petrol,604
75000.0,12000.0,556,1,2,0,MNC,No History,Electric,679
75000.0,15000.0,418,0,2,1,Govt,Ongoing,Electric,611
155000.0,20000.0,140,1,2,1,Self,Ongoing,Petrol,687
80000.0,14000.0,364,0,1,1,Govt,Ongoing,Diesel,689
77700.0,20500.0,493,1,1,1,Govt,No History,Petrol,670
88000.0,4700.0,336,0,2,1,Self,No History,Petrol,674
76008.0,28000.0,599,1,0,1,Self,Paid,Diesel,716
71000.0,12000.0,160,1,2,1,MNC,Paid,Electric,753
42500.0,7200.0,587,1,0,1,MNC,Paid,Diesel,765
33000.0,11000.0,355,0,2,1,MNC,Paid,Electric,726
52000.0,11000.0,132,0,2,0,Govt,Ongoing,Petrol,665
45000.0,3500.0,598,1,0,1,Govt,Ongoing,Diesel,634
111000.0,23850.0,582,1,0,1,Self,Paid,Diesel,754
70000.0,3600.0,486,0,2,1,Govt,Paid,Electric,711
54000.0,15000.0,410,1,0,0,Self,Ongoing,Diesel,659
76000.0,16500.0,132,1,2,1,Govt,Paid,Diesel,763
55000.0,8275.0,363,1,1,1,Self,Paid,Diesel,723
80000.0,35000.0,429,0,0,1,Self,Ongoing,Diesel,667
106000.0,20000.0,574,0,2,1,MNC,Ongoing,Electric,686
76000.0,22800.0,149,0,2,1,MNC,No History,Diesel,660
35000.0,10000.0,204,1,2,1,MNC,Paid,Petrol,776
155000.0,19000.0,387,0,1,1,MNC,Ongoing,Diesel,624
92000.0,18000.0,321,1,2,0,Self,No History,Petrol,681
40000.0,6000.0,346,0,1,0,Govt,No History,Diesel,666
105000.0,35000.0,148,1,2,1,MNC,Ongoing,Electric,645
210000.0,6000.0,560,0,1,1,Govt,Paid,Petrol,723
52000.0,16000.0,335,0,1,0,MNC,No History,Diesel,722
19000.0,5000.0,218,1,2,1,MNC,Paid,Electric,755
54000.0,3000.0,300,1,1,0,Govt,Paid,Diesel,703
120000.0,20000.0,124,1,2,0,Govt,No History,Diesel,681
43435.0,24000.0,360,0,2,1,Govt,Ongoing,Electric,607
106000.0,20000.0,355,0,2,1,Self,No History,Electric,690
65000.0,8000.0,504,0,0,1,MNC,No History,Diesel,725
47000.0,5000.0,504,0,0,1,Self,No History,Diesel,693
135000.0,20000.0,187,0,2,1,MNC,Paid,Petrol,748
110000.0,5000.0,510,1,1,1,Self,Ongoing,Petrol,662
69201.0,30425.0,283,0,2,0,MNC,Paid,Electric,764
29500.0,12000.0,264,0,2,1,Self,Paid,Petrol,735
86000.0,19675.0,344,1,2,1,MNC,No History,Electric,730
125000.0,24000.0,511,0,1,0,Self,No History,Petrol,687
85000.0,12000.0,427,0,0,1,Govt,Paid,Diesel,717
45000.0,12000.0,374,1,1,1,MNC,Ongoing,Diesel,670
112000.0,28000.0,342,0,1,1,Govt,Ongoing,Diesel,672
105000.0,14000.0,316,1,1,1,MNC,Ongoing,Diesel,688
31200.0,9975.0,272,0,1,1,Self,Paid,Diesel,737
72000.0,10000.0,386,0,1,1,MNC,Paid,Diesel,754
34000.0,3600.0,209,1,2,1,Self,No History,Electric,663
55702.0,27850.0,103,0,2,1,MNC,Paid,Electric,737
175000.0,14000.0,387,0,2,1,MNC,No History,Electric,680
26000.0,12475.0,516,1,2,1,Govt,No History,Electric,650
96000.0,24000.0,383,0,2,1,MNC,No History,Petrol,659
96000.0,22400.0,211,0,2,1,Self,No History,Electric,706
124400.0,26000.0,553,0,2,1,Self,No History,Electric,658
50000.0,25000.0,452,1,0,1,Govt,Paid,Diesel,723
130000.0,14000.0,355,0,2,1,MNC,Paid,Petrol,735
52600.0,10000.0,484,1,1,1,Govt,Ongoing,Petrol,610
118000.0,18300.0,599,0,0,0,Govt,Ongoing,Diesel,623
28948.92,11550.0,148,0,2,1,Govt,Ongoing,Diesel,653
100200.0,14000.0,445,1,1,1,MNC,No History,Petrol,657
90000.0,9000.0,395,0,2,1,Govt,No History,Petrol,687
38000.0,8000.0,125,1,2,1,Self,Paid,Electric,765
60000.0,11000.0,414,0,0,1,MNC,No History,Diesel,705
82500.0,11200.0,173,0,2,1,MNC,No History,Petrol,726
75000.0,21000.0,377,0,2,0,Govt,No History,Electric,711
130000.0,35000.0,165,0,2,1,MNC,Paid,Diesel,709
64000.0,20000.0,538,0,2,1,Self,No History,Electric,664
105000.0,24000.0,273,1,1,1,MNC,Paid,Diesel,751
45000.0,19800.0,415,1,2,1,MNC,No History,Electric,716
84000.0,30000.0,489,1,0,0,Govt,Ongoing,Diesel,679
205200.0,28000.0,110,0,2,1,Govt,Ongoing,Diesel,606
62000.0,13475.0,414,0,2,0,MNC,No History,Electric,658
65000.0,27300.0,172,1,2,1,MNC,No History,Electric,667
62000.0,10000.0,272,0,2,0,Self,No History,Petrol,700
73000.0,24000.0,558,0,0,0,Govt,No History,Diesel,654
35000.0,1450.0,189,0,2,1,MNC,Ongoing,Electric,688
47500.0,4000.0,552,1,2,1,Self,No History,Electric,673
86000.0,1000.0,244,0,1,1,MNC,No History,Diesel,702
65000.0,24950.0,405,0,1,1,MNC,Ongoing,Petrol,618
300000.0,25000.0,118,1,2,1,Self,No History,Petrol,690
250000.0,6000.0,354,0,1,1,Govt,Paid,Diesel,700
110000.0,21000.0,197,0,2,0,Self,Paid,Petrol,756
22000.0,2950.0,172,1,2,1,Govt,No History,Diesel,677
72000.0,33100.0,260,0,2,0,Govt,Ongoing,Petrol,638
120000.0,6000.0,501,0,0,1,MNC,Ongoing,Diesel,676
96200.0,14400.0,486,1,0,0,MNC,No History,Diesel,707
28832.0,10500.0,382,1,2,0,Govt,Ongoing,Electric,621
35000.0,12000.0,424,1,2,1,Self,Ongoing,Electric,629
120000.0,20000.0,590,0,2,1,Self,No History,Electric,699
150000.0,10000.0,537,1,0,1,Govt,No History,Diesel,721
110000.0,35000.0,465,0,2,0,Govt,Paid,Electric,796
55000.0,9525.0,314,1,2,0,Govt,Paid,Electric,782
187000.0,20000.0,322,0,1,1,Self,No History,Diesel,688
116300.0,14450.0,322,1,2,1,MNC,Ongoing,Petrol,611
120000.0,21600.0,589,0,2,1,Govt,No History,Electric,650
73000.0,12600.0,390,0,2,1,Govt,Ongoing,Petrol,603
120000.0,35000.0,399,1,2,0,Self,Ongoing,Petrol,603
48000.0,14800.0,388,1,1,0,Self,Ongoing,Diesel,624
53000.0,20000.0,410,1,1,0,Self,No History,Petrol,695
110000.0,9600.0,488,1,1,1,Govt,No History,Petrol,708
34000.0,11900.0,403,1,0,1,Self,Paid,Diesel,726
60000.0,20800.0,545,1,2,1,Govt,No History,Electric,685
70000.0,30000.0,426,0,1,0,Self,Ongoing,Petrol,642
31200.0,12000.0,253,0,2,1,Self,Ongoing,Electric,664
85000.0,5000.0,291,1,2,1,MNC,Ongoing,Electric,638
45500.0,15000.0,524,0,2,0,MNC,Paid,Electric,730
45000.0,18900.0,385,1,1,1,Govt,Paid,Diesel,708
67000.0,5000.0,497,1,0,1,MNC,Paid,Diesel,765
85005.0,19850.0,223,1,1,1,MNC,No History,Diesel,661
80000.0,8000.0,409,0,0,1,Govt,No History,Diesel,675
100000.0,20000.0,470,0,1,1,Self,No History,Petrol,665
60000.0,20000.0,550,1,1,0,Govt,Ongoing,Petrol,672
50000.0,18000.0,212,1,1,0,Self,Paid,Diesel,724
93000.0,28000.0,456,1,1,1,Self,Ongoing,Petrol,617
50000.0,12000.0,169,1,2,1,MNC,Paid,Electric,793
52500.0,15000.0,320,0,2,1,Self,No History,Electric,655
130000.0,30000.0,289,0,2,1,Self,Paid,Electric,709
98000.0,17000.0,434,0,0,1,MNC,No History,Diesel,682
67894.0,12000.0,240,0,2,0,MNC,No History,Petrol,716
50000.0,15750.0,405,1,2,1,MNC,No History,Electric,683
55000.0,5000.0,265,0,1,1,Govt,Ongoing,Diesel,613
115000.0,24000.0,353,0,1,1,MNC,Ongoing,Diesel,647
45000.0,15000.0,306,1,1,1,Self,Ongoing,Diesel,604
70000.0,30000.0,533,0,2,1,Govt,No History,Electric,715
90000.0,4200.0,307,1,2,1,MNC,No History,Petrol,687
93000.0,24000.0,436,1,1,0,Self,Paid,Petrol,737
25000.0,6025.0,507,0,1,1,MNC,Ongoing,Petrol,680
110000.0,12250.0,193,0,2,0,Self,Ongoing,Electric,652
45000.0,14850.0,454,0,0,0,Govt,Ongoing,Diesel,676
106000.0,10000.0,236,0,1,1,MNC,Ongoing,Diesel,690
170000.0,20000.0,405,1,2,0,Govt,Ongoing,Electric,613
105000.0,10000.0,321,0,1,0,MNC,Paid,Diesel,745
240000.0,35000.0,309,0,2,1,Govt,Ongoing,Electric,621
89000.0,15000.0,381,0,2,0,MNC,No History,Petrol,695
60000.0,5000.0,522,0,1,1,Self,Ongoing,Petrol,616
65000.0,11000.0,555,1,2,1,Self,Paid,Electric,785
101000.0,5500.0,575,1,2,1,Self,No History,Electric,658
50400.0,2500.0,163,1,2,1,MNC,No History,Electric,677
52000.0,21150.0,343,1,2,1,MNC,Ongoing,Petrol,612
185000.0,20000.0,460,0,1,1,Govt,Ongoing,Petrol,674
25200.0,5875.0,485,1,2,1,Self,Paid,Electric,701
107000.0,24000.0,369,1,1,1,Self,No History,Diesel,687
46000.0,12000.0,377,0,2,0,Govt,Paid,Petrol,781
113000.0,19200.0,222,1,1,0,Self,Paid,Diesel,722
50000.0,8000.0,265,1,2,1,Govt,No History,Petrol,689
76000.0,35000.0,312,1,2,0,Govt,Ongoing,Petrol,668
105000.0,28000.0,401,1,2,1,Self,Paid,Electric,725
77000.0,13500.0,251,1,2,0,Self,No History,Petrol,678
73000.0,27825.0,256,0,2,0,Self,Ongoing,Petrol,645
125000.0,11000.0,371,0,2,1,Govt,Paid,Petrol,714
46000.0,15000.0,170,1,2,1,MNC,Paid,Petrol,733
95000.0,20000.0,389,1,1,1,MNC,No History,Diesel,674
110000.0,28000.0,362,1,1,0,MNC,Paid,Diesel,795
173000.0,35000.0,396,1,2,1,MNC,Paid,Petrol,751
72219.0,24000.0,581,0,2,0,Self,No History,Electric,683
28600.0,10000.0,497,1,0,0,MNC,Paid,Diesel,765
80000.0,35000.0,437,0,1,0,MNC,No History,Petrol,700
80000.0,25000.0,280,1,2,0,Govt,Paid,Petrol,777
55000.0,10000.0,294,1,2,1,MNC,Ongoing,Petrol,600
105000.0,9000.0,137,0,2,1,Govt,Ongoing,Petrol,623
100000.0,25000.0,479,1,1,0,MNC,Paid,Petrol,748
51000.0,8400.0,184,0,2,0,MNC,No History,Diesel,707
65000.0,20000.0,454,1,1,1,MNC,Paid,Petrol,777
93000.0,22500.0,465,1,0,1,Govt,Ongoing,Diesel,679
43000.0,20000.0,389,0,2,0,Govt,Paid,Electric,711
137000.0,20000.0,153,0,2,1,Self,Paid,Petrol,722
63000.0,21000.0,534,0,0,1,Govt,No History,Diesel,670
55000.0,18700.0,474,1,2,1,Self,Paid,Electric,793
175000.0,35000.0,233,0,2,1,Govt,No History,Petrol,684
85000.0,21000.0,332,0,2,1,Self,No History,Electric,679
106000.0,30000.0,263,1,1,1,Govt,Ongoing,Diesel,634
124596.0,14000.0,205,1,2,1,MNC,No History,Petrol,662
60000.0,30000.0,284,1,2,0,MNC,Paid,Petrol,788
450000.0,24000.0,423,1,1,1,Govt,Ongoing,Petrol,669
89000.0,35000.0,333,0,2,1,Govt,Paid,Petrol,735
104500.0,35000.0,413,0,1,0,MNC,No History,Petrol,711
35000.0,3225.0,354,1,2,0,Govt,Ongoing,Electric,639
108000.0,28000.0,325,0,2,1,MNC,Paid,Petrol,779
60000.0,7200.0,341,1,2,1,Self,No History,Petrol,716
43000.0,12000.0,409,0,2,1,MNC,Paid,Electric,788
134000.0,21000.0,232,1,2,0,Self,Ongoing,Electric,605
123000.0,35000.0,550,0,2,1,Self,No History,Electric,667
118000.0,12000.0,529,1,2,1,Self,No History,Electric,709
38000.0,18000.0,263,1,1,0,MNC,No History,Diesel,703
38000.0,5000.0,495,1,1,1,Govt,Ongoing,Petrol,602
85000.0,25000.0,408,1,1,1,Self,Ongoing,Petrol,600
29524.32,8750.0,452,0,0,0,Self,Paid,Diesel,779
240000.0,6600.0,307,0,2,1,Self,Paid,Petrol,721
110000.0,10000.0,364,1,2,1,Self,Paid,Electric,743
34000.0,12500.0,367,1,2,1,Govt,No History,Petrol,659
65000.0,26250.0,566,0,0,1,Govt,No History,Diesel,670
186000.0,24000.0,262,0,2,1,Govt,No History,Petrol,673
101000.0,11000.0,120,1,2,0,Self,Paid,Diesel,780
90000.0,15000.0,238,0,2,1,Govt,Paid,Electric,777
27500.0,13750.0,359,1,2,1,Govt,Paid,Electric,754
45000.0,10500.0,584,0,1,0,Govt,Ongoing,Petrol,666
117000.0,35000.0,164,0,2,1,MNC,No History,Diesel,722
65000.0,7000.0,171,1,2,1,Self,Ongoing,Petrol,640
91500.0,5600.0,306,0,1,1,MNC,Ongoing,Diesel,659
150000.0,21000.0,532,1,1,1,Self,Ongoing,Petrol,682
85000.0,15000.0,516,1,2,1,MNC,No History,Electric,662
33500.0,14725.0,141,1,2,0,MNC,Paid,Diesel,721
53000.0,6400.0,279,1,1,1,MNC,Paid,Diesel,704
72701.0,8400.0,436,0,0,1,Govt,Paid,Diesel,732
150000.0,20000.0,423,1,0,1,Govt,Ongoing,Diesel,671
37534.44,15000.0,218,0,2,1,Govt,Ongoing,Electric,672
97666.07,28000.0,533,1,1,0,Govt,Paid,Petrol,705
70000.0,25000.0,309,0,2,0,Govt,Ongoing,Petrol,603
61983.0,13600.0,482,0,2,1,MNC,Paid,Electric,726
63000.0,18000.0,532,0,0,1,MNC,No History,Diesel,724
160000.0,35000.0,107,1,2,1,MNC,Ongoing,Electric,679
58000.0,20000.0,534,1,2,1,Govt,Paid,Electric,735
139000.0,20000.0,295,0,2,1,Self,No History,Petrol,674
55000.0,11075.0,300,0,2,0,MNC,No History,Petrol,681
53000.0,11200.0,285,0,2,1,Self,Ongoing,Electric,680
62000.0,25000.0,362,1,1,1,Self,No History,Diesel,698
29000.0,2500.0,393,1,2,1,Self,Paid,Electric,706
65000.0,15000.0,481,0,2,0,Self,Ongoing,Electric,610
75000.0,16000.0,364,0,1,1,Govt,Ongoing,Diesel,658
50000.0,5600.0,301,1,1,0,Self,No History,Diesel,693
70000.0,10000.0,244,1,2,1,MNC,Ongoing,Electric,639
24000.0,3200.0,362,1,2,0,Self,No History,Electric,713
135000.0,28000.0,325,0,1,1,MNC,Ongoing,Diesel,605
75000.0,15000.0,279,1,2,1,Self,Ongoing,Electric,663
120000.0,21600.0,392,0,2,1,Govt,No History,Electric,710
54000.0,15000.0,466,1,0,0,MNC,Paid,Diesel,714
75000.0,10000.0,280,0,2,1,MNC,Ongoing,Petrol,650
116500.0,24000.0,283,0,2,0,Govt,Ongoing,Electric,667
92000.0,5000.0,398,0,2,0,Self,No History,Petrol,706
150000.0,18200.0,136,0,2,0,MNC,Paid,Petrol,733
73000.0,12000.0,126,1,2,1,Govt,Paid,Petrol,779
58000.0,15175.0,152,0,2,0,Govt,Paid,Petrol,728
80000.0,21000.0,106,1,2,1,Govt,Paid,Diesel,758
16968.0,7000.0,151,0,2,1,Self,Paid,Diesel,741
108000.0,12000.0,130,1,2,1,MNC,Paid,Diesel,725
49000.0,3200.0,213,1,1,1,Govt,No History,Diesel,699
52000.0,7200.0,562,0,0,0,Govt,Ongoing,Diesel,608
45000.0,13200.0,520,1,1,1,Self,Paid,Petrol,792
65000.0,20000.0,537,0,1,0,Govt,Paid,Petrol,751
120000.0,18000.0,332,1,2,0,Govt,Ongoing,Electric,669
50000.0,18000.0,164,0,2,1,MNC,Paid,Electric,749
75000.0,7500.0,429,1,0,1,MNC,Paid,Diesel,748
118000.0,15000.0,595,0,0,1,Self,No History,Diesel,650
50000.0,2400.0,157,0,2,1,MNC,Ongoing,Electric,611
119945.0,2000.0,477,0,0,1,Govt,Ongoing,Diesel,654
100000.0,10000.0,179,1,2,1,Self,No History,Electric,721
103000.0,30000.0,118,1,2,0,Govt,No History,Diesel,700
105000.0,25000.0,384,0,2,1,MNC,Ongoing,Petrol,656
50000.0,3500.0,381,0,2,0,Govt,Paid,Petrol,719
50000.0,11925.0,175,0,2,1,Self,Ongoing,Petrol,601
75000.0,3000.0,180,0,2,1,MNC,No History,Petrol,660
99000.0,24000.0,500,0,2,0,Self,Ongoing,Electric,602
98000.0,13200.0,325,0,1,0,Govt,Paid,Diesel,726
48000.0,5000.0,219,1,2,1,Self,No History,Electric,659
225000.0,21000.0,570,0,0,0,MNC,Paid,Diesel,732
81000.0,9000.0,513,1,0,1,MNC,Ongoing,Diesel,684
43000.0,10000.0,233,0,2,1,MNC,Ongoing,Electric,615
49000.0,12000.0,156,1,2,0,MNC,Paid,Diesel,783
36522.0,1000.0,160,1,2,1,Govt,Ongoing,Electric,615
35000.0,12000.0,445,0,0,0,Govt,Ongoing,Diesel,607
103500.0,35000.0,437,1,0,0,Self,Ongoing,Diesel,617
200000.0,24000.0,123,1,2,1,Govt,Paid,Electric,701
35500.0,8500.0,250,1,1,1,MNC,No History,Diesel,669
56000.0,3500.0,585,0,1,1,Self,Paid,Petrol,785
50000.0,16100.0,194,1,2,1,Govt,No History,Electric,662
185000.0,12000.0,177,0,2,0,Self,Ongoing,Electric,672
117000.0,10000.0,236,1,2,1,MNC,Paid,Petrol,722
42000.0,6000.0,303,0,2,1,Govt,Paid,Petrol,716
61000.0,5000.0,589,1,1,1,Self,Paid,Petrol,744
100000.0,18000.0,184,0,2,1,MNC,No History,Electric,725
30000.0,1000.0,394,1,2,0,MNC,Paid,Petrol,766
45000.0,3850.0,556,0,1,1,Govt,No History,Petrol,675
35000.0,2000.0,330,0,2,1,MNC,Paid,Electric,716
56000.0,20000.0,394,1,1,0,Self,Ongoing,Diesel,646
63900.0,10175.0,282,1,2,1,Self,Ongoing,Petrol,627
70000.0,10000.0,217,0,2,1,Self,No History,Petrol,663
52000.0,20000.0,478,0,2,1,Self,Paid,Electric,757
110000.0,35000.0,365,1,2,1,Govt,Ongoing,Electric,609
93534.0,20000.0,332,0,2,1,MNC,Ongoing,Petrol,615
45000.0,14000.0,106,0,2,0,MNC,Ongoing,Electric,656
95000.0,20000.0,467,1,0,1,MNC,Paid,Diesel,797
26679.38,12250.0,469,0,0,0,Govt,Ongoing,Diesel,650
90000.0,15000.0,140,0,2,1,Self,Paid,Petrol,724
80000.0,10000.0,566,1,0,1,MNC,No History,Diesel,661
39000.0,3600.0,276,0,2,1,Govt,Ongoing,Petrol,651
68500.0,5000.0,320,0,1,1,Self,Paid,Diesel,707
80000.0,35000.0,483,0,2,1,MNC,Ongoing,Electric,669
38000.0,13000.0,414,0,2,1,Govt,Paid,Electric,743
35000.0,4000.0,493,0,1,0,Self,Ongoing,Petrol,604
74000.0,22450.0,598,1,0,0,Govt,Paid,Diesel,733
45000.0,4800.0,363,1,2,1,MNC,Ongoing,Petrol,632
56035.0,21275.0,246,0,2,1,Govt,Paid,Electric,725
100000.0,15000.0,352,0,2,1,Self,No History,Petrol,664
110000.0,12000.0,452,0,0,1,Self,Ongoing,Diesel,633
132000.0,34125.0,133,1,2,0,Govt,Ongoing,Electric,647
55500.0,9650.0,571,1,0,1,Govt,No History,Diesel,700
100000.0,24000.0,345,1,2,1,MNC,Paid,Electric,736
134000.0,35000.0,421,0,0,1,Self,Paid,Diesel,710
125000.0,25000.0,586,1,1,1,Self,Ongoing,Petrol,629
40000.0,9100.0,199,1,2,1,Govt,No History,Electric,655
118450.0,25000.0,598,0,2,1,Govt,Ongoing,Electric,632
60000.0,18000.0,207,1,1,1,Self,Ongoing,Diesel,627
123000.0,10800.0,419,0,1,1,Govt,Paid,Petrol,728
150000.0,9600.0,157,0,2,1,MNC,Ongoing,Petrol,660
55000.0,3600.0,470,1,2,1,Govt,Paid,Electric,797
100000.0,12000.0,420,1,1,0,Self,Ongoing,Petrol,671
88000.0,35000.0,208,0,2,0,MNC,No History,Petrol,689
65000.0,12000.0,157,1,2,1,MNC,Ongoing,Diesel,674
89000.0,18000.0,279,0,2,1,Govt,Ongoing,Electric,611
51000.0,22925.0,475,1,0,1,MNC,No History,Diesel,716
120000.0,8000.0,549,0,0,1,Self,Paid,Diesel,700
100000.0,7000.0,246,1,2,1,Govt,Paid,Electric,775
39600.0,4500.0,203,0,2,1,MNC,Paid,Electric,734
33888.0,11500.0,304,0,2,1,Self,Paid,Petrol,785
50000.0,18725.0,176,1,2,0,Govt,Paid,Diesel,767
85000.0,19500.0,534,1,1,0,Govt,No History,Petrol,659
52000.0,5000.0,589,1,1,1,Self,No History,Petrol,663
141934.0,5000.0,469,0,2,0,Self,Ongoing,Electric,604
114400.0,2800.0,194,0,2,1,Govt,Paid,Diesel,735
28321.0,14150.0,406,0,2,0,Govt,Ongoing,Electric,621
75000.0,12000.0,588,0,1,1,Govt,Ongoing,Petrol,687
66666.0,16075.0,588,1,0,1,MNC,Ongoing,Diesel,647
85000.0,21000.0,379,0,2,1,Self,Ongoing,Petrol,649
71665.0,20000.0,439,0,0,1,Self,No History,Diesel,723
132000.0,19200.0,528,1,0,0,Govt,Ongoing,Diesel,623
95000.0,28000.0,294,0,2,0,Self,Ongoing,Petrol,606
89000.0,15000.0,231,1,2,1,Govt,Ongoing,Petrol,686
101000.0,15000.0,512,0,1,1,Self,No History,Petrol,721
84000.0,35000.0,578,1,0,0,Govt,Ongoing,Diesel,682
120000.0,24000.0,157,0,2,1,Self,No History,Petrol,706
120000.0,35000.0,171,1,2,1,Govt,Paid,Petrol,709
45000.0,17125.0,560,0,0,1,Govt,Ongoing,Diesel,624
70000.0,30000.0,547,1,2,0,MNC,Ongoing,Electric,652
43500.0,8000.0,304,0,2,0,Self,Ongoing,Petrol,619
113000.0,5000.0,430,0,0,1,Govt,Ongoing,Diesel,674
70000.0,9100.0,488,1,2,1,Govt,Paid,Electric,798
50000.0,1800.0,425,0,1,1,Self,Paid,Petrol,731
56000.0,4850.0,178,1,2,1,MNC,Ongoing,Petrol,647
127000.0,24000.0,424,0,1,1,MNC,No History,Petrol,657
31500.0,8000.0,368,0,2,1,MNC,Paid,Petrol,763
35000.0,10000.0,452,1,2,1,MNC,Paid,Electric,799
89000.0,30000.0,350,0,2,0,Govt,No History,Petrol,679
64567.05,9600.0,345,1,1,1,MNC,No History,Diesel,680
100000.0,35000.0,142,0,2,0,MNC,Paid,Electric,772
52000.0,20000.0,590,0,2,1,MNC,No History,Electric,690
32500.0,10000.0,266,0,1,1,Self,No History,Diesel,727
80000.0,6000.0,241,0,2,1,MNC,No History,Electric,729
110000.0,22000.0,161,1,2,1,Self,No History,Petrol,688
82000.0,28000.0,415,0,0,1,MNC,No History,Diesel,662
93000.0,5000.0,291,1,2,1,Self,Paid,Petrol,701
85000.0,12500.0,490,1,2,0,Self,Paid,Electric,756
76000.0,18000.0,243,0,2,1,Govt,Paid,Petrol,764
80000.0,10000.0,110,0,2,1,Govt,Ongoing,Electric,611
37000.0,11200.0,597,0,2,0,Self,Paid,Electric,780
18300.0,2150.0,118,0,2,0,MNC,Ongoing,Diesel,617
110000.0,9000.0,406,1,0,1,MNC,Paid,Diesel,793
99500.0,12500.0,533,0,2,1,Self,No History,Electric,687
52000.0,6000.0,538,1,2,1,MNC,Ongoing,Electric,652
60000.0,20000.0,385,0,1,0,Self,No History,Diesel,715
90000.0,21000.0,265,0,2,0,Self,No History,Petrol,707
148000.0,35000.0,249,1,2,1,MNC,No History,Electric,725
94000.0,30000.0,266,1,1,1,MNC,Ongoing,Diesel,663
36000.0,6000.0,165,0,2,1,MNC,No History,Petrol,659
111000.0,28000.0,576,1,1,1,Self,No History,Petrol,715
51000.0,6000.0,269,1,2,1,MNC,Ongoing,Electric,626
120000.0,15000.0,126,1,2,0,Self,No History,Petrol,681
105000.0,14000.0,346,0,2,0,Govt,Paid,Petrol,702
103000.0,15000.0,475,0,1,0,Self,Ongoing,Petrol,617
111000.0,30800.0,155,1,2,1,Self,Paid,Petrol,756
86308.0,12000.0,593,0,1,0,Self,Paid,Petrol,789
86564.0,2000.0,589,0,2,1,Self,Paid,Electric,796
38500.0,4275.0,575,0,0,1,Self,Ongoing,Diesel,603
42000.0,6000.0,188,0,2,1,Self,Ongoing,Petrol,661
45000.0,18000.0,532,0,1,1,Self,No History,Petrol,703
